country,zipcode,city,state,lat,lng
US,94662,Emeryville,CA,37.8313,-122.2852
US,94666,Oakland,CA,37.8044,-122.2708
US,94701,Berkeley,CA,37.8606,-122.2967
US,94702,Berkeley,CA,37.8656,-122.2851
US,94703,Berkeley,CA,37.863,-122.2749
US,94704,Berkeley,CA,37.8664,-122.257
US,94705,Berkeley,CA,37.8571,-122.25
US,94706,Albany,CA,37.89,-122.2954
US,94707,Berkeley,CA,37.8927,-122.2761
US,94708,Berkeley,CA,37.8918,-122.2604
US,94709,Berkeley,CA,37.8784,-122.2655
US,94710,Berkeley,CA,37.8696,-122.2959
US,94712,Berkeley,CA,37.8716,-122.2727
US,94720,Berkeley,CA,37.8738,-122.2549
US,95646,Kirkwood,CA,38.6918,-120.0736
US,96120,Markleeville,CA,38.7713,-119.8327
US,95601,Amador City,CA,38.4194,-120.823
US,95629,Fiddletown,CA,38.5234,-120.6763
US,95640,Ione,CA,38.3324,-120.9418
US,95642,Jackson,CA,38.3545,-120.7573
US,95644,Kit Carson,CA,38.6707,-120.1135
US,95654,Martell,CA,38.3515,-120.7752
US,95665,Pine Grove,CA,38.4049,-120.6544
US,95666,Pioneer,CA,38.4319,-120.5719
US,95669,Plymouth,CA,38.4916,-120.8819
US,95675,River Pines,CA,38.5463,-120.743
US,95685,Sutter Creek,CA,38.4175,-120.7951
US,95689,Volcano,CA,38.4765,-120.6017
US,95699,Drytown,CA,38.4411,-120.8533
US,95914,Bangor,CA,39.3885,-121.4052
US,95916,Berry Creek,CA,39.6776,-121.3689
US,95917,Biggs,CA,39.4162,-121.7189
US,95926,Chico,CA,39.7458,-121.8444
US,95927,Chico,CA,39.8117,-121.9398
US,95928,Chico,CA,39.7224,-121.8113
US,95929,Chico,CA,39.7301,-121.8414
US,95930,Clipper Mills,CA,39.5302,-121.1675
US,95938,Durham,CA,39.633,-121.7886
US,95940,Feather Falls,CA,39.622,-121.2669
US,95941,Forbestown,CA,39.521,-121.2423
US,95942,Forest Ranch,CA,39.8821,-121.6728
US,95948,Gridley,CA,39.3532,-121.7137
US,95954,Magalia,CA,39.8912,-121.58
US,95958,Nelson,CA,39.5522,-121.7644
US,95965,Oroville,CA,39.6054,-121.5751
US,95966,Oroville,CA,39.4877,-121.4698
US,95967,Paradise,CA,39.7155,-121.6551
US,95968,Palermo,CA,39.4361,-121.5454
US,95969,Paradise,CA,39.7555,-121.6069
US,95973,Chico,CA,39.8032,-121.8673
US,95974,Richvale,CA,39.4959,-121.748
US,95976,Chico,CA,39.7346,-121.8331
US,95978,Stirling City,CA,39.9077,-121.5269
US,95221,Altaville,CA,38.0838,-120.5608
US,95222,Angels Camp,CA,38.071,-120.5722
US,95223,Arnold,CA,38.3086,-120.268
US,95224,Avery,CA,38.2044,-120.3688
US,95225,Burson,CA,38.1838,-120.8894
US,95226,Campo Seco,CA,38.2271,-120.8533
US,95228,Copperopolis,CA,37.944,-120.6423
US,95229,Douglas Flat,CA,38.1144,-120.4538
US,95232,Glencoe,CA,38.3554,-120.5778
US,95233,Hathaway Pines,CA,38.1919,-120.3644
US,95245,Mokelumne Hill,CA,38.3152,-120.5591
US,95246,Mountain Ranch,CA,38.2328,-120.4994
US,95247,Murphys,CA,38.1345,-120.4516
US,95248,Rail Road Flat,CA,38.3405,-120.5161
US,95249,San Andreas,CA,38.1904,-120.6441
US,95251,Vallecito,CA,38.1013,-120.4676
US,95252,Valley Springs,CA,38.162,-120.8572
US,95254,Wallace,CA,38.1983,-120.9793
US,95255,West Point,CA,38.4197,-120.4759
US,95257,Wilseyville,CA,38.3793,-120.4627
US,95912,Arbuckle,CA,39.0138,-122.0274
US,95932,Colusa,CA,39.2345,-122.0277
US,95950,Grimes,CA,39.0744,-121.8927
US,95955,Maxwell,CA,39.3163,-122.1849
US,95970,Princeton,CA,39.4168,-122.0519
US,95979,Stonyford,CA,39.3176,-122.5393
US,95987,Williams,CA,39.1337,-122.2162
US,94505,Discovery Bay,CA,37.8989,-121.6054
US,94506,Danville,CA,37.8321,-121.9167
US,94507,Alamo,CA,37.8537,-122.0229
US,94509,Antioch,CA,37.9939,-121.8089
US,94511,Bethel Island,CA,38.0266,-121.6425
US,94513,Brentwood,CA,37.9324,-121.6894
US,94514,Byron,CA,37.8254,-121.6236
US,94516,Canyon,CA,37.8339,-122.165
US,94517,Clayton,CA,37.9154,-121.91
US,94518,Concord,CA,37.9504,-122.0263
US,94519,Concord,CA,37.9841,-122.0119
US,94520,Concord,CA,37.9823,-122.0362
US,94521,Concord,CA,37.9575,-121.975
US,94522,Concord,CA,37.978,-122.0311
US,94523,Pleasant Hill,CA,37.954,-122.0737
US,94524,Concord,CA,37.978,-122.0311
US,94525,Crockett,CA,38.0519,-122.2177
US,94526,Danville,CA,37.814,-121.966
US,94527,Concord,CA,37.9535,-121.9578
US,94528,Diablo,CA,37.8387,-121.9667
US,94529,Concord,CA,37.978,-122.0311
US,94530,El Cerrito,CA,37.9156,-122.2985
US,94531,Antioch,CA,37.9658,-121.7758
US,94547,Hercules,CA,38.0066,-122.2637
US,94548,Knightsen,CA,37.9726,-121.6652
US,94549,Lafayette,CA,37.8961,-122.1119
US,94553,Martinez,CA,37.9864,-122.135
US,94556,Moraga,CA,37.8437,-122.1242
US,94561,Oakley,CA,37.994,-121.7036
US,94563,Orinda,CA,37.8787,-122.1728
US,94564,Pinole,CA,37.9969,-122.2875
US,94565,Pittsburg,CA,38.0031,-121.9172
US,94569,Port Costa,CA,38.046,-122.1866
US,94570,Moraga,CA,37.7772,-121.9554
US,94572,Rodeo,CA,38.0307,-122.2581
US,94575,Moraga,CA,37.7772,-121.9554
US,94582,San Ramon,CA,37.7636,-121.9155
US,94583,San Ramon,CA,37.7562,-121.9522
US,94595,Walnut Creek,CA,37.8753,-122.0703
US,94596,Walnut Creek,CA,37.9053,-122.0549
US,94597,Walnut Creek,CA,37.9182,-122.0717
US,94598,Walnut Creek,CA,37.9194,-122.0259
US,94801,Richmond,CA,37.94,-122.362
US,94802,Richmond,CA,37.9358,-122.3477
US,94803,El Sobrante,CA,37.9693,-122.2901
US,94804,Richmond,CA,37.9265,-122.3342
US,94805,Richmond,CA,37.9417,-122.3238
US,94806,San Pablo,CA,37.9724,-122.3369
US,94807,Richmond,CA,37.9358,-122.3477
US,94808,Richmond,CA,37.9358,-122.3477
US,94820,El Sobrante,CA,37.9771,-122.2952
US,94850,Richmond,CA,37.9358,-122.3477
US,95531,Crescent City,CA,41.7817,-124.1332
US,95532,Crescent City,CA,41.7561,-124.2005
US,95538,Fort Dick,CA,41.8679,-124.149
US,95543,Gasquet,CA,41.9056,-123.831
US,95548,Klamath,CA,41.5804,-124.0387
US,95567,Smith River,CA,41.9404,-124.1587
US,95613,Coloma,CA,38.8,-120.8891
US,95614,Cool,CA,38.8923,-120.9802
US,95619,Diamond Springs,CA,38.6865,-120.8145
US,95623,El Dorado,CA,38.633,-120.8498
US,95633,Garden Valley,CA,38.8665,-120.8567
US,95634,Georgetown,CA,38.9185,-120.7599
US,95635,Greenwood,CA,38.9143,-120.9001
US,95636,Grizzly Flats,CA,38.6489,-120.5098
US,95651,Lotus,CA,38.8278,-120.9238
US,95656,Mount Aukum,CA,38.55,-120.7304
US,95664,Pilot Hill,CA,38.8135,-121.0308
US,95667,Placerville,CA,38.7195,-120.8046
US,95672,Rescue,CA,38.7194,-120.9945
US,95682,Shingle Springs,CA,38.6465,-120.9641
US,95684,Somerset,CA,38.5953,-120.5949
US,95709,Camino,CA,38.747,-120.6743
US,95720,Kyburz,CA,38.7825,-120.2569
US,95721,Echo Lake,CA,38.8338,-120.0416
US,95726,Pollock Pines,CA,38.7708,-120.5427
US,95735,Twin Bridges,CA,38.8092,-120.1242
US,95762,El Dorado Hills,CA,38.685,-121.068
US,96142,Tahoma,CA,39.0644,-120.1357
US,96150,South Lake Tahoe,CA,38.917,-119.9865
US,96151,South Lake Tahoe,CA,38.9039,-119.995
US,96152,South Lake Tahoe,CA,38.9271,-119.999
US,96154,South Lake Tahoe,CA,38.8753,-120.0188
US,96155,South Lake Tahoe,CA,38.8449,-120.043
US,96156,South Lake Tahoe,CA,38.9352,-119.9676
US,96157,South Lake Tahoe,CA,38.9344,-119.9767
US,96158,South Lake Tahoe,CA,38.8981,-119.9984
US,93210,Coalinga,CA,36.1624,-120.3489
US,93234,Huron,CA,36.2371,-120.102
US,93242,Laton,CA,36.4378,-119.7156
US,93602,Auberry,CA,37.0726,-119.4572
US,93605,Big Creek,CA,37.2032,-119.2492
US,93606,Biola,CA,36.8032,-120.0185
US,93607,Burrel,CA,36.5898,-119.8994
US,93608,Cantua Creek,CA,36.4921,-120.3353
US,93609,Caruthers,CA,36.5358,-119.8446
US,93611,Clovis,CA,36.8253,-119.6802
US,93612,Clovis,CA,36.8149,-119.7106
US,93613,Clovis,CA,36.8252,-119.7029
US,93616,Del Rey,CA,36.6543,-119.5929
US,93621,Dunlap,CA,36.7446,-119.0899
US,93622,Firebaugh,CA,36.8651,-120.47
US,93624,Five Points,CA,36.3386,-120.1118
US,93625,Fowler,CA,36.6282,-119.671
US,93626,Friant,CA,37.0422,-119.6807
US,93627,Helm,CA,36.4992,-120.0936
US,93628,Hume,CA,36.7515,-118.9575
US,93630,Kerman,CA,36.7306,-120.0724
US,93631,Kingsburg,CA,36.508,-119.5433
US,93634,Lakeshore,CA,37.253,-119.1748
US,93640,Mendota,CA,36.7424,-120.4093
US,93641,Miramonte,CA,36.6894,-119.0477
US,93642,Mono Hot Springs,CA,37.3266,-119.0176
US,93646,Orange Cove,CA,36.6255,-119.3204
US,93648,Parlier,CA,36.6103,-119.5375
US,93649,Piedra,CA,36.8417,-119.3496
US,93650,Fresno,CA,36.8411,-119.801
US,93651,Prather,CA,36.9938,-119.5268
US,93652,Raisin,CA,36.5989,-119.9032
US,93654,Reedley,CA,36.6044,-119.4378
US,93656,Riverdale,CA,36.4295,-119.872
US,93657,Sanger,CA,36.7243,-119.5478
US,93660,San Joaquin,CA,36.6059,-120.1889
US,93662,Selma,CA,36.5695,-119.617
US,93664,Shaver Lake,CA,37.1397,-119.273
US,93667,Tollhouse,CA,36.9943,-119.3914
US,93668,Tranquillity,CA,36.6584,-120.2617
US,93675,Squaw Valley,CA,36.7071,-119.1814
US,93701,Fresno,CA,36.7487,-119.7867
US,93702,Fresno,CA,36.74,-119.7532
US,93703,Fresno,CA,36.7684,-119.7594
US,93704,Fresno,CA,36.7991,-119.8016
US,93705,Fresno,CA,36.7863,-119.8286
US,93706,Fresno,CA,36.6486,-119.9987
US,93707,Fresno,CA,36.7464,-119.6397
US,93708,Fresno,CA,36.7464,-119.6397
US,93709,Fresno,CA,36.7464,-119.6397
US,93710,Fresno,CA,36.8236,-119.7621
US,93711,Fresno,CA,36.8303,-119.8319
US,93712,Fresno,CA,36.7464,-119.6397
US,93714,Fresno,CA,36.7464,-119.6397
US,93715,Fresno,CA,36.7464,-119.6397
US,93716,Fresno,CA,36.7464,-119.6397
US,93717,Fresno,CA,36.7464,-119.6397
US,93718,Fresno,CA,36.7464,-119.6397
US,93720,Fresno,CA,36.8579,-119.7655
US,93721,Fresno,CA,36.7377,-119.7843
US,93722,Fresno,CA,36.7918,-119.8801
US,93723,Fresno,CA,36.7863,-119.9532
US,93724,Fresno,CA,36.7464,-119.6397
US,93725,Fresno,CA,36.6207,-119.7308
US,93726,Fresno,CA,36.7949,-119.7604
US,93727,Fresno,CA,36.7528,-119.7061
US,93728,Fresno,CA,36.7581,-119.8113
US,93729,Fresno,CA,36.7464,-119.6397
US,93730,Fresno,CA,36.8878,-119.7589
US,93737,Fresno,CA,36.7477,-119.7724
US,93740,Fresno,CA,36.7464,-119.6397
US,93741,Fresno,CA,36.7464,-119.6397
US,93744,Fresno,CA,36.7464,-119.6397
US,93745,Fresno,CA,36.7464,-119.6397
US,93747,Fresno,CA,36.7464,-119.6397
US,93750,Fresno,CA,36.7464,-119.6397
US,93755,Fresno,CA,36.7464,-119.6397
US,93760,Fresno,CA,36.7464,-119.6397
US,93761,Fresno,CA,36.7464,-119.6397
US,93764,Fresno,CA,36.7464,-119.6397
US,93765,Fresno,CA,36.7464,-119.6397
US,93771,Fresno,CA,36.7464,-119.6397
US,93772,Fresno,CA,36.7464,-119.6397
US,93773,Fresno,CA,36.7464,-119.6397
US,93774,Fresno,CA,36.7464,-119.6397
US,93775,Fresno,CA,36.7464,-119.6397
US,93776,Fresno,CA,36.7464,-119.6397
US,93777,Fresno,CA,36.7464,-119.6397
US,93778,Fresno,CA,36.7464,-119.6397
US,93779,Fresno,CA,36.7464,-119.6397
US,93786,Fresno,CA,36.7464,-119.6397
US,93790,Fresno,CA,36.7464,-119.6397
US,93791,Fresno,CA,36.7464,-119.6397
US,93792,Fresno,CA,36.7464,-119.6397
US,93793,Fresno,CA,36.7464,-119.6397
US,93794,Fresno,CA,36.7464,-119.6397
US,93844,Fresno,CA,36.7464,-119.6397
US,93888,Fresno,CA,36.7464,-119.6397
US,95913,Artois,CA,39.6197,-122.1927
US,95920,Butte City,CA,39.4568,-121.9515
US,95939,Elk Creek,CA,39.5306,-122.6124
US,95943,Glenn,CA,39.6069,-122.0384
US,95951,Hamilton City,CA,39.7386,-122.0085
US,95963,Orland,CA,39.7314,-122.2534
US,95988,Willows,CA,39.5353,-122.2597
US,95501,Eureka,CA,40.7938,-124.1573
US,95502,Eureka,CA,40.7965,-124.1737
US,95503,Eureka,CA,40.7592,-124.1593
US,95511,Alderpoint,CA,40.1676,-123.6192
US,95514,Blocksburg,CA,40.2987,-123.6576
US,95518,Arcata,CA,40.8685,-124.0856
US,95519,Mckinleyville,CA,40.9465,-124.0834
US,95521,Arcata,CA,40.8742,-124.0765
US,95524,Bayside,CA,40.8266,-124.0552
US,95525,Blue Lake,CA,40.9374,-123.8913
US,95526,Bridgeville,CA,40.4693,-123.7998
US,95528,Carlotta,CA,40.507,-123.9743
US,95534,Cutten,CA,40.7965,-124.1737
US,95536,Ferndale,CA,40.5259,-124.2514
US,95537,Fields Landing,CA,40.7268,-124.2174
US,95540,Fortuna,CA,40.5835,-124.1473
US,95542,Garberville,CA,40.0864,-123.7991
US,95545,Honeydew,CA,40.2421,-124.0972
US,95546,Hoopa,CA,41.0504,-123.6742
US,95547,Hydesville,CA,40.5485,-124.0847
US,95549,Kneeland,CA,40.6405,-123.8826
US,95550,Korbel,CA,40.7775,-123.8486
US,95551,Loleta,CA,40.6589,-124.2251
US,95553,Miranda,CA,40.2397,-123.8077
US,95554,Myers Flat,CA,40.2841,-123.7945
US,95555,Orick,CA,41.3596,-124.0317
US,95556,Orleans,CA,41.3115,-123.5399
US,95558,Petrolia,CA,40.2868,-124.2271
US,95559,Phillipsville,CA,40.2008,-123.7735
US,95560,Redway,CA,40.1201,-123.8234
US,95562,Rio Dell,CA,40.4987,-124.1102
US,95564,Samoa,CA,40.8037,-124.1936
US,95565,Scotia,CA,40.4583,-124.0517
US,95569,Redcrest,CA,40.3437,-123.9095
US,95570,Trinidad,CA,41.0593,-124.1431
US,95571,Weott,CA,40.3218,-123.9217
US,95573,Willow Creek,CA,40.9484,-123.6276
US,95589,Whitethorn,CA,40.0231,-124.0139
US,92222,Bard,CA,32.7822,-114.5619
US,92227,Brawley,CA,32.9792,-115.5296
US,92231,Calexico,CA,32.6832,-115.5028
US,92232,Calexico,CA,32.6789,-115.4989
US,92233,Calipatria,CA,33.167,-115.5114
US,92243,El Centro,CA,32.7893,-115.5665
US,92244,El Centro,CA,32.7948,-115.6927
US,92249,Heber,CA,32.7218,-115.4383
US,92250,Holtville,CA,32.8104,-115.3775
US,92251,Imperial,CA,32.847,-115.573
US,92257,Niland,CA,33.3784,-115.6965
US,92259,Ocotillo,CA,32.7387,-115.9942
US,92266,Palo Verde,CA,33.3696,-114.7355
US,92273,Seeley,CA,32.7941,-115.6948
US,92275,Salton City,CA,33.3092,-115.9578
US,92281,Westmorland,CA,33.038,-115.5914
US,92283,Winterhaven,CA,32.9818,-114.6854
US,92331,Fontana,CA,34.0922,-117.4612
US,92328,Death Valley,CA,36.4672,-116.8937
US,92384,Shoshone,CA,35.8992,-116.2645
US,92389,Tecopa,CA,35.9021,-116.1544
US,93513,Big Pine,CA,37.1679,-118.2916
US,93514,Bishop,CA,37.5014,-118.4048
US,93515,Bishop,CA,37.3635,-118.3951
US,93522,Darwin,CA,36.2948,-117.5957
US,93526,Independence,CA,36.8396,-118.2048
US,93530,Keeler,CA,36.4886,-117.8741
US,93542,Little Lake,CA,35.9366,-117.9067
US,93545,Lone Pine,CA,36.5798,-118.0578
US,93549,Olancha,CA,36.23,-117.9552
US,93203,Arvin,CA,35.1966,-118.8336
US,93205,Bodfish,CA,35.587,-118.4847
US,93206,Buttonwillow,CA,35.4033,-119.4659
US,93215,Delano,CA,35.7715,-119.2459
US,93216,Delano,CA,35.7688,-119.2471
US,93220,Edison,CA,35.3475,-118.8718
US,93222,Frazier Park,CA,34.8228,-118.9448
US,93224,Fellows,CA,35.1786,-119.5412
US,93225,Frazier Park,CA,34.8265,-119.0355
US,93226,Glennville,CA,35.7377,-118.7169
US,93238,Kernville,CA,35.755,-118.4047
US,93240,Lake Isabella,CA,35.669,-118.457
US,93241,Lamont,CA,35.2571,-118.9124
US,93243,Lebec,CA,34.8818,-118.8566
US,93249,Lost Hills,CA,35.6163,-119.6943
US,93250,Mc Farland,CA,35.6758,-119.2272
US,93251,Mc Kittrick,CA,35.3031,-119.6366
US,93252,Maricopa,CA,35.0589,-119.401
US,93255,Onyx,CA,35.6824,-118.0959
US,93263,Shafter,CA,35.497,-119.2801
US,93268,Taft,CA,35.1482,-119.4557
US,93276,Tupman,CA,35.2992,-119.3584
US,93280,Wasco,CA,35.648,-119.4487
US,93283,Weldon,CA,35.6391,-118.2859
US,93285,Wofford Heights,CA,35.7246,-118.4559
US,93287,Woody,CA,35.7068,-118.8439
US,93301,Bakersfield,CA,35.3866,-119.0171
US,93302,Bakersfield,CA,35.3733,-119.0187
US,93303,Bakersfield,CA,35.2944,-118.9052
US,93304,Bakersfield,CA,35.3396,-119.0218
US,93305,Bakersfield,CA,35.3855,-118.986
US,93306,Bakersfield,CA,35.3867,-118.9391
US,93307,Bakersfield,CA,35.3275,-118.9839
US,93308,Bakersfield,CA,35.4244,-119.0433
US,93309,Bakersfield,CA,35.3384,-119.0627
US,93311,Bakersfield,CA,35.3039,-119.1056
US,93312,Bakersfield,CA,35.3935,-119.1205
US,93313,Bakersfield,CA,35.2974,-119.0509
US,93314,Bakersfield,CA,35.3863,-119.17
US,93380,Bakersfield,CA,35.2944,-118.9052
US,93383,Bakersfield,CA,35.2944,-118.9052
US,93384,Bakersfield,CA,35.3733,-119.0187
US,93385,Bakersfield,CA,35.2944,-118.9052
US,93386,Bakersfield,CA,35.2944,-118.9052
US,93387,Bakersfield,CA,35.2944,-118.9052
US,93388,Bakersfield,CA,35.2944,-118.9052
US,93389,Bakersfield,CA,35.2944,-118.9052
US,93390,Bakersfield,CA,35.2944,-118.9052
US,93501,Mojave,CA,35.0478,-118.1735
US,93502,Mojave,CA,35.0525,-118.174
US,93504,California City,CA,35.1871,-117.8854
US,93505,California City,CA,35.1278,-117.9651
US,93516,Boron,CA,35.0037,-117.6629
US,93518,Caliente,CA,35.3701,-118.4612
US,93519,Cantil,CA,35.3089,-117.9684
US,93523,Edwards,CA,34.9261,-117.9351
US,93524,Edwards,CA,34.932,-117.9071
US,93527,Inyokern,CA,35.6397,-117.857
US,93528,Johannesburg,CA,35.3708,-117.6427
US,93531,Keene,CA,35.2375,-118.6076
US,93554,Randsburg,CA,35.3866,-117.7159
US,93555,Ridgecrest,CA,35.6225,-117.6709
US,93556,Ridgecrest,CA,35.6225,-117.6709
US,93560,Rosamond,CA,34.8664,-118.3409
US,93561,Tehachapi,CA,35.1322,-118.449
US,93581,Tehachapi,CA,35.1322,-118.449
US,93596,Boron,CA,34.9994,-117.6498
US,93202,Armona,CA,36.3095,-119.7053
US,93204,Avenal,CA,35.9877,-120.1227
US,93212,Corcoran,CA,36.0865,-119.5607
US,93230,Hanford,CA,36.3314,-119.6491
US,93232,Hanford,CA,36.3275,-119.6457
US,93239,Kettleman City,CA,36.0083,-119.9618
US,93245,Lemoore,CA,36.2682,-119.8173
US,93246,Lemoore,CA,36.1389,-119.8947
US,93266,Stratford,CA,36.179,-119.8236
US,95422,Clearlake,CA,38.9576,-122.636
US,95423,Clearlake Oaks,CA,39.0664,-122.6558
US,95424,Clearlake Park,CA,38.9666,-122.65
US,95426,Cobb,CA,38.8155,-122.7132
US,95435,Finley,CA,38.9639,-122.9009
US,95443,Glenhaven,CA,39.0263,-122.733
US,95451,Kelseyville,CA,38.9421,-122.7777
US,95453,Lakeport,CA,39.047,-122.9328
US,95457,Lower Lake,CA,38.8915,-122.5914
US,95458,Lucerne,CA,39.0783,-122.7846
US,95461,Middletown,CA,38.7824,-122.6487
US,95464,Nice,CA,39.1194,-122.8315
US,95467,Hidden Valley Lake,CA,38.8036,-122.5407
US,95485,Upper Lake,CA,39.1804,-122.9144
US,95493,Witter Springs,CA,39.1821,-122.9711
US,96009,Bieber,CA,41.1315,-121.1286
US,96068,Nubieber,CA,41.0957,-121.183
US,96109,Doyle,CA,40.0008,-120.1077
US,96113,Herlong,CA,40.1485,-120.1713
US,96114,Janesville,CA,40.2963,-120.5098
US,96117,Litchfield,CA,40.4073,-120.4092
US,96119,Madeline,CA,40.9766,-120.5548
US,96121,Milford,CA,40.1828,-120.3895
US,96123,Ravendale,CA,40.8317,-120.16
US,96127,Susanville,CA,40.4163,-120.653
US,96128,Standish,CA,40.3509,-120.4068
US,96130,Susanville,CA,40.3983,-120.6464
US,96132,Termo,CA,40.9509,-120.613
US,96136,Wendel,CA,40.3406,-120.2824
US,96137,Westwood,CA,40.3038,-121.0226
US,90001,Los Angeles,CA,33.9731,-118.2479
US,90002,Los Angeles,CA,33.9497,-118.2462
US,90003,Los Angeles,CA,33.9653,-118.2727
US,90004,Los Angeles,CA,34.0762,-118.3029
US,90005,Los Angeles,CA,34.0585,-118.3012
US,90006,Los Angeles,CA,34.0493,-118.2917
US,90007,Los Angeles,CA,34.0294,-118.2871
US,90008,Los Angeles,CA,34.0116,-118.3411
US,90009,Los Angeles,CA,34.0522,-118.2437
US,90010,Los Angeles,CA,34.0606,-118.3027
US,90011,Los Angeles,CA,34.0079,-118.2582
US,90012,Los Angeles,CA,34.0614,-118.2385
US,90013,Los Angeles,CA,34.0448,-118.2434
US,90014,Los Angeles,CA,34.0443,-118.2509
US,90015,Los Angeles,CA,34.0434,-118.2716
US,90016,Los Angeles,CA,34.0298,-118.3528
US,90017,Los Angeles,CA,34.0559,-118.2666
US,90018,Los Angeles,CA,34.029,-118.3152
US,90019,Los Angeles,CA,34.0482,-118.3343
US,90020,Los Angeles,CA,34.0665,-118.3022
US,90021,Los Angeles,CA,34.0333,-118.2447
US,90022,Los Angeles,CA,34.0245,-118.1561
US,90023,Los Angeles,CA,34.0245,-118.1975
US,90024,Los Angeles,CA,34.0637,-118.4408
US,90025,Los Angeles,CA,34.0447,-118.4487
US,90026,Los Angeles,CA,34.0766,-118.2646
US,90027,Los Angeles,CA,34.104,-118.2925
US,90028,Los Angeles,CA,34.1005,-118.3254
US,90029,Los Angeles,CA,34.09,-118.2944
US,90030,Los Angeles,CA,34.0522,-118.2437
US,90031,Los Angeles,CA,34.0783,-118.2113
US,90032,Los Angeles,CA,34.0818,-118.1753
US,90033,Los Angeles,CA,34.0487,-118.2084
US,90034,Los Angeles,CA,34.029,-118.4005
US,90035,Los Angeles,CA,34.0531,-118.3806
US,90036,Los Angeles,CA,34.0699,-118.3492
US,90037,Los Angeles,CA,34.003,-118.2863
US,90038,Los Angeles,CA,34.0898,-118.3215
US,90039,Los Angeles,CA,34.1121,-118.2594
US,90040,Los Angeles,CA,33.9909,-118.1532
US,90041,Los Angeles,CA,34.1339,-118.2082
US,90042,Los Angeles,CA,34.1145,-118.1929
US,90043,Los Angeles,CA,33.9871,-118.3321
US,90044,Los Angeles,CA,33.9551,-118.2901
US,90045,Los Angeles,CA,33.9631,-118.3941
US,90046,Los Angeles,CA,34.1074,-118.3652
US,90047,Los Angeles,CA,33.9569,-118.3073
US,90048,Los Angeles,CA,34.0737,-118.372
US,90049,Los Angeles,CA,34.066,-118.474
US,90050,Los Angeles,CA,34.0522,-118.2437
US,90051,Los Angeles,CA,34.0522,-118.2437
US,90052,Los Angeles,CA,34.0522,-118.2437
US,90053,Los Angeles,CA,34.0522,-118.2437
US,90054,Los Angeles,CA,34.0522,-118.2437
US,90055,Los Angeles,CA,34.0522,-118.2437
US,90056,Los Angeles,CA,33.9853,-118.3707
US,90057,Los Angeles,CA,34.0622,-118.2763
US,90058,Los Angeles,CA,33.9994,-118.2133
US,90059,Los Angeles,CA,33.9293,-118.2463
US,90060,Los Angeles,CA,34.0522,-118.2437
US,90061,Los Angeles,CA,33.9245,-118.2716
US,90062,Los Angeles,CA,34.0032,-118.3073
US,90063,Los Angeles,CA,34.0451,-118.1859
US,90064,Los Angeles,CA,34.0353,-118.4259
US,90065,Los Angeles,CA,34.1073,-118.2266
US,90066,Los Angeles,CA,34.003,-118.4298
US,90067,Los Angeles,CA,34.0551,-118.4095
US,90068,Los Angeles,CA,34.1156,-118.3305
US,90069,West Hollywood,CA,34.0906,-118.3788
US,90070,Los Angeles,CA,34.0522,-118.2437
US,90071,Los Angeles,CA,34.0529,-118.2549
US,90072,Los Angeles,CA,34.0522,-118.2437
US,90073,Los Angeles,CA,33.7866,-118.2987
US,90074,Los Angeles,CA,34.0522,-118.2437
US,90075,Los Angeles,CA,34.0522,-118.2437
US,90076,Los Angeles,CA,34.0522,-118.2437
US,90077,Los Angeles,CA,34.1112,-118.4502
US,90078,Los Angeles,CA,34.0522,-118.2437
US,90079,Los Angeles,CA,33.7866,-118.2987
US,90080,Los Angeles,CA,34.0522,-118.2437
US,90081,Los Angeles,CA,34.0522,-118.2437
US,90082,Los Angeles,CA,34.0522,-118.2437
US,90083,Los Angeles,CA,34.0522,-118.2437
US,90084,Los Angeles,CA,34.0522,-118.2437
US,90086,Los Angeles,CA,34.0522,-118.2437
US,90087,Los Angeles,CA,34.0522,-118.2437
US,90088,Los Angeles,CA,34.0522,-118.2437
US,90089,Los Angeles,CA,33.7866,-118.2987
US,90090,Dodgertown,CA,34.0725,-118.2418
US,90091,Los Angeles,CA,34.0522,-118.2437
US,90093,Los Angeles,CA,34.0522,-118.2437
US,90094,Los Angeles,CA,33.9754,-118.417
US,90095,Los Angeles,CA,33.7866,-118.2987
US,90096,Los Angeles,CA,34.0522,-118.2437
US,90099,Los Angeles,CA,34.0522,-118.2437
US,90189,Los Angeles,CA,34.0515,-118.2559
US,90201,Bell,CA,33.9767,-118.1689
US,90202,Bell Gardens,CA,33.9653,-118.1515
US,90209,Beverly Hills,CA,34.0736,-118.4004
US,90210,Beverly Hills,CA,34.0901,-118.4065
US,90211,Beverly Hills,CA,34.0652,-118.383
US,90212,Beverly Hills,CA,34.0619,-118.3995
US,90213,Beverly Hills,CA,34.0736,-118.4004
US,90220,Compton,CA,33.8748,-118.2402
US,90221,Compton,CA,33.8796,-118.2168
US,90222,Compton,CA,33.9099,-118.2357
US,90223,Compton,CA,33.8958,-118.2201
US,90224,Compton,CA,33.7866,-118.2987
US,90230,Culver City,CA,33.9949,-118.3991
US,90231,Culver City,CA,34.0211,-118.3965
US,90232,Culver City,CA,34.0168,-118.3973
US,90233,Culver City,CA,34.0211,-118.3965
US,90239,Downey,CA,33.94,-118.1326
US,90240,Downey,CA,33.9581,-118.1174
US,90241,Downey,CA,33.9416,-118.1306
US,90242,Downey,CA,33.9218,-118.1395
US,90245,El Segundo,CA,33.9243,-118.4119
